Date,KIMBERA.MF.Equity,GAPB.MF.Equity,CEMEXCPO.MF.Equity,ASURB.MF.Equity,GFNORTEO.MF.Equity,KOFUBL.MF.Equity,ACa.MF.Equity,VOLARA.MF.Equity,LABB.MF.Equity,FEMSAUBD.MF.Equity,OMAB.MF.Equity,GFINBURO.MF.Equity,AMXL.MF.Equity,ALSEAa.MF.Equity,ORBIAa.MF.Equity,PE&OLESa.MF.Equity,GRUMAB.MF.Equity,RA.MF.Equity,WALMEXa.MF.Equity,BOLSAA.MF.Equity,LIVEPOLC.MF.Equity,CUERVOa.MF.Equity,ELEKTRAa.MF.Equity,SITES1.MF.Equity,MEGACPO.MF.Equity,Qa.MF.Equity,GCCa.MF.Equity,BIMBOA.MF.Equity,GMEXICOB.MF.Equity,GCARSOA1.MF.Equity,TLEVICPO.MF.Equity,VESTAa.MF.Equity,ALFAA.MF.Equity,PINFRAa.MF.Equity
8-07-2021,35.35,220.34,16.28,373.75,125.02,104.39,117.95,43.4,21.03,167.1,131.83,19.68,14.69,36.89,52.98,279.59,220.04,114.3,63.91,42.25,88.49,52.65,1611.4,18.29,70.85,94.17,159.67,44.36,92.21,62.49,52.64,39.29,14.88,156.53
9-07-2021,34.3,219.76,16.71,372.92,127.52,104.21,117.8,44.96,21.24,165.87,130.34,19.99,14.78,37.03,53.33,276.96,220.29,114.2,63.19,42.22,89.69,52.11,1617.81,18.11,71.85,94.62,160.13,45.13,91.73,62.86,53.91,39.11,15.28,156.67
12-07-2021,33.82,219.51,16.58,370.45,127.5,104.98,117.98,44.75,21.28,167.38,128.06,19.97,14.93,36.95,52.98,272.79,222.04,112.94,62.91,42.56,89.42,53.15,1622.93,17.99,71.63,93.12,159.73,44.62,91.64,61.73,54.62,38.55,15.35,156.89
13-07-2021,33.24,215.36,15.93,361.83,126.06,104.39,117.8,43.84,21.02,166.3,124.7,19.93,15.04,36.06,51.51,275.54,217.57,112.23,63.49,42.49,86.82,52.48,1613.9,18.03,71.52,93.4,155.92,44.24,90.59,59.41,52.97,37.85,15.05,155.07
14-07-2021,33.27,214.58,15.66,362.42,125.81,104.14,118.4,43.77,21.23,167.36,122.79,19.65,15.94,36.2,51.69,278.18,216.79,112.69,63.36,42.11,92.65,52.25,1617.73,17.64,70.84,92.8,154.4,43.62,88.49,61.35,52.88,37.77,15,153.51
15-07-2021,33.22,216.34,15.98,362.77,126.78,105.7,121.11,43.69,21.2,169.77,122.78,19.71,15.91,36.28,52.61,279.62,220.87,111.31,65.78,42.06,89.84,52.74,1610.67,17.79,70.78,92.79,155.03,45.14,94.81,62.79,52.83,37.92,15.25,154.29
16-07-2021,33.2,214.71,15.71,362.98,126.8,106.09,121.95,44.95,20.72,170.6,121.96,19.78,16.04,36.29,52.5,275.88,221.19,111.13,65.88,42.52,90.56,52.66,1607.95,17.99,70.64,92.64,151.41,44.87,92.66,63.55,52.91,37.49,15.14,153.32
19-07-2021,32.26,213.07,15.37,353.43,123.18,105.46,119,41.85,20.35,166.14,116.68,19.16,15.75,35.37,51.94,270.41,218.05,109.82,64.44,40.87,87.57,50.98,1612.38,17.81,70.92,90.94,152.83,44.84,90.5,61.29,51.54,37.16,14.76,151.25
20-07-2021,32.05,213.31,15.88,355.26,124.17,105.22,118.04,45.19,20.21,164.84,117.6,19.15,15.77,36.9,51.54,269.45,217.88,112.53,63.99,41.31,86.7,50.86,1607.97,17.25,69.99,91.32,154.28,43.74,90.42,63.57,53.29,37.56,14.77,151.1
21-07-2021,32.23,218.65,16.55,359.6,127.44,106.08,120.96,44.93,20.55,167.4,117.94,19.56,15.88,37.94,52.74,274.12,214.01,113.94,63.96,41.09,88.27,51.21,1607.43,17.38,68.34,91.13,153.82,44.42,92.74,61.52,54.94,37.62,15.15,151.89
22-07-2021,32.68,219.67,16.32,360.77,127.45,106.06,120.91,44.88,20.7,165.18,118.07,19.69,15.92,39.38,53.17,278.24,212.39,115.73,65.04,40.97,89.26,51.64,1615.74,17.32,69.08,93.49,159.87,44.79,94.21,62.08,55.54,38.96,15.38,150.63
23-07-2021,32.82,221.39,16.3,361.29,127.32,105.72,121,44.69,20.63,166.46,118.58,19.56,15.87,39.57,53.21,277.26,214.21,114.95,64.86,41.16,92.17,51.22,1606.89,16.99,70.19,93.46,156.35,44.79,94.87,62.99,55.46,38.87,15.3,150.41
26-07-2021,33.62,222.71,16.47,361.86,129.46,107.4,122.11,44.67,20.56,166.89,119.39,19.71,16.14,40.18,53.23,278.23,216.77,117.62,66.09,41.16,92.1,51.44,1610.96,17.05,72.4,94.7,159.76,45.34,96.84,63.72,56.31,38.81,15.31,150.01
27-07-2021,32.88,222.81,16.08,353.05,129.92,109.44,121.02,44.3,20.44,165.55,118.48,19.79,16.39,39.65,54.01,275.26,218.16,118.41,65.6,41.28,91.88,51.22,1619.05,16.98,72.96,96.58,160.63,45.67,98.37,65.07,56.12,39.5,15.02,150.7
28-07-2021,32.8,223.48,16.76,361.29,129.98,110.55,120.82,45.24,20.4,173.33,120.88,19.91,16.61,39.16,53.77,281.96,216.68,119.7,66.3,40.86,92.89,50.96,1618.82,16.91,71.45,96.99,160.63,45.06,96.36,64.61,55.4,38.67,14.82,151.02
29-07-2021,32.63,227.77,16.97,362.32,131.63,112.1,121.58,45.34,20.04,175.63,120.6,19.96,16.73,40.99,55.99,286.91,215.63,119.39,65.41,40.7,93.97,49.61,1616.81,16.51,70.7,97.64,162.21,46.74,97.05,63.69,54.24,39.18,15.05,151.11
30-07-2021,32.23,228.96,16.24,361.61,129.05,112.85,120.46,44,19.34,173.68,121.85,19.28,16.68,40.37,54.25,280.7,215.38,122.71,65.62,40.63,94.1,49.81,1613.75,16.62,69.8,96.89,161.89,45.88,91.21,65.05,53.92,39.1,15.16,150.14
2-08-2021,32.01,228.31,16.1,361.37,129.18,112.67,121.62,43.61,19.26,171.86,121.41,19.34,16.67,40.15,55.8,275.12,216.87,121.38,66.66,40.26,93.32,49.62,1609.93,16.54,70.02,97.66,163.41,47.71,91.26,64.07,52.99,38.91,15.03,149.1
3-08-2021,31.98,230.25,16.5,360.25,133.28,113.51,121.97,42.54,19.45,177.34,121.16,19.54,16.98,39.86,55.96,281.36,217.94,120.02,66.55,40.69,96.79,48.61,1609.36,16.71,69.34,97.36,164.18,48.33,93.1,65.82,53.78,39.17,14.97,150.14
4-08-2021,31.35,222.58,16.32,356.65,129.09,113.31,122.75,41.45,19.94,174.71,120.18,19.77,16.87,39.01,55.25,288.68,217.04,118.71,66.43,40.24,95,49.6,1605.33,16.7,70.49,96.12,165.09,48.75,94.28,65.78,51.86,38.99,14.91,148.43
5-08-2021,31.28,218.27,16.08,356.2,128.34,113.03,122.09,41.94,19.59,172.87,116.97,19.64,17.06,38.92,55.33,293.98,214.81,117.91,66.75,40.16,94.01,47.8,1603.29,16.5,70.83,96.04,164.63,48.4,95.03,67.05,52.45,38.66,14.89,149.53
6-08-2021,31.66,217.78,16.02,355.78,129.22,114.58,121.57,40.17,19.37,174.59,117.89,19.41,16.85,38.62,54.92,285.65,213.77,118.95,66.87,40.24,92.9,47.63,1604.76,16.38,70.5,96.14,165.35,49,94.8,66.41,52.51,39.13,14.73,149.42
9-08-2021,31.84,214.62,15.99,350.64,129.03,114.74,121,39.53,19.36,173.51,118,19.47,16.57,37.68,54.04,276.33,218.58,120.54,67.67,40.9,90.72,47.27,1606.34,16.4,70.12,96.18,166.38,49.44,93.75,66.58,52.41,39.06,14.51,146.97
10-08-2021,31.25,215.79,16.04,356.22,129.62,114.5,121.88,40.01,19.5,174.59,118.71,19.39,16.79,38.67,55.75,278.11,218.94,121.01,67.65,41.18,93.04,46.69,1603.03,16.31,70.01,95.1,168.01,49.16,93.8,66.17,52.34,38.88,14.57,147.42
11-08-2021,31.54,217.89,16.27,351.44,129.57,113.47,122.14,40.14,19.05,174.19,119.87,19.41,16.87,39.08,55.26,277.25,220.86,120.95,68.17,41.19,93.04,46.46,1604.07,16.1,68.62,95.7,168.96,49.69,95.57,65.35,51.89,38.32,14.58,147.63
12-08-2021,32.04,219.82,16.02,349.59,130.08,114.66,122.38,39.61,18.74,173.45,119.86,19.17,16.98,39.2,55.31,270.6,218.2,118.12,68.99,40.45,90.64,46.11,1601.54,15.92,67.46,95.72,164.58,48.95,92.5,65.17,50.39,38.49,14.19,148.42
13-08-2021,32.15,225.54,16.1,348.43,131.29,116.75,122.96,39.37,18.99,174.43,121.5,19.3,17.24,38.83,55.45,271.17,218,118.73,70.23,40.81,92.68,45.87,1600.79,15.87,68.34,95.31,161.63,48.89,93.24,64.29,51.04,38.16,14.18,150.06
16-08-2021,32.37,224.45,16,348.07,130.55,117.08,124.69,38.53,18.78,174.34,122.06,19.27,17.29,38.81,55.85,275.35,219.99,119.49,69.91,40.8,92.02,45.12,1600.82,15.71,68.3,95.3,161.72,49.63,92.13,65.06,50.77,38.18,14.05,148.62
17-08-2021,33.83,218,15.81,341.98,132.91,116.85,123.45,36.5,18.97,174.5,119.99,19.32,17.78,37.88,55.54,275.86,221.83,120.93,70.3,40.6,90.27,45.8,1603.29,15.95,70.56,94.49,164.5,51.43,90.58,64,50.73,38.6,13.74,149.77
18-08-2021,34.07,220.21,15.88,342.96,130.99,116.57,124.33,36.68,19.5,175.39,119.56,19.56,18.01,38.06,55.99,275.27,225.46,122.67,73.3,40.95,90.94,45.67,1604.42,15.95,71.04,95.76,164,50.99,90.97,65.25,51.35,38.09,13.45,148.83
19-08-2021,33.85,218.18,15.54,341.35,126.59,115.06,124.27,35.83,19.72,173.45,118.53,19.43,18.16,37.9,54.37,270.84,224.92,123.64,71.57,40.69,88.65,45.56,1600.09,15.82,70.83,94.69,162.6,49.81,86.41,64.33,49.74,37.26,13.28,149.38
20-08-2021,33.97,218.86,15.79,342.45,125.03,116.27,125.31,36.86,19.67,174.35,120.06,19.17,18.65,38.42,55.4,272.06,225.61,122.01,70.9,40.54,88.05,45.81,1606.57,16.28,71.52,95.09,164.59,49.82,87.71,63.58,50.02,37.65,13.38,149.17
23-08-2021,33.85,218.73,16.21,348.72,127.94,117.34,125.95,37.87,19.22,175.43,120.82,19.04,18.78,39.66,56.38,277.52,226.59,122.59,71.78,41.18,89.43,47.51,1604.67,17.01,71.49,95.21,166.9,49.93,88.56,63.68,51.68,38.05,13.81,149.67
24-08-2021,33.37,221.57,16.41,358.95,125.58,116.72,125.17,38.56,19.5,174.29,121.17,18.96,18.72,39.54,55.31,277.28,225.6,120.93,72.62,40.93,89.82,46.67,1606.87,17.12,70.21,95.13,167.12,49.3,88.21,64.11,52,37.17,13.85,150.25
25-08-2021,33.99,223.26,16.71,357.29,128.33,116.56,126.3,38.78,19.66,174.61,121.02,18.8,18.77,39.4,55.21,277.86,224.27,122,73.01,41.16,87.83,47.48,1605.19,17.35,70.16,94.07,169.44,49.03,90.4,64.57,51.1,37.49,14.11,149.99
26-08-2021,34.02,223.39,16.4,356.96,129.11,115.9,126.17,38.35,19.46,174.29,121.19,18.8,19.07,39.06,56.24,277.16,226.45,120.29,72.57,40.85,88.35,48.22,1600.69,17.42,70.03,94.18,166.28,49.68,89.09,64.05,50.88,37.15,14.05,149.52
27-08-2021,34.5,230.55,16.71,361.07,128.43,114.77,126.23,40.89,19.32,173.6,122.46,19.02,19.11,39.65,56.98,280.14,226.17,120.29,71.3,40.6,89.34,48.3,1600.65,17.51,69.77,94,164.23,49.7,90.29,64.51,51.58,37.01,14.16,149.95
30-08-2021,34.59,227.34,16.45,359.61,128.53,114.96,126.67,40.64,19.53,173.44,122.14,19.24,19.44,39.74,56.98,283.4,224.91,121.75,70.67,40.73,90.48,48.24,1600.21,17.91,70.04,94.67,164.66,49.82,92.74,64.86,51.69,37.4,14.23,150.71
31-08-2021,35.47,233.88,16.5,360.43,132.58,116.27,129.37,40.06,19.43,174.87,121.23,19.23,19.77,39.26,57.34,284.59,229.37,123.48,71.46,41.6,89.05,51.19,1600.3,18.47,69.93,95.25,162.03,50.82,93.55,68.27,52.94,37.57,14.1,150
1-09-2021,34.36,232.01,16.21,366.43,128.06,114.13,127.78,39.54,19.33,169.32,123.13,19.06,18.99,40.16,57.11,282.77,227.65,122.08,71.29,41.19,88.33,49.5,1600.54,17.47,69.79,96.21,161.06,50.65,90.58,65.36,51.27,37.46,14.06,150.3
2-09-2021,34.55,231.53,16.16,366.35,126.28,114.86,124.64,39.56,19.46,171.25,122.28,19.07,19.04,42.01,58.55,284.16,226.26,121.12,69.68,41.13,89.32,50.55,1601.95,17.77,70.14,95.79,158.59,50.37,90.25,64.34,51.57,37.25,14.1,151.28
3-09-2021,34.2,231.82,16.11,365.31,125.91,113.59,123.76,40.54,19.32,170.03,122.43,18.99,18.77,40.96,58.49,286.12,226.07,119.87,69.64,41.71,88.06,49.98,1599.71,18.88,69.61,95.67,158.28,49.41,91.17,65.31,50.07,37.09,13.88,151.42
6-09-2021,33.83,236.05,16.17,366.12,127.38,114.74,124.37,42.84,19.51,173.07,121.01,19,19.09,41.96,58.23,284.05,225.8,119.5,70.6,41.86,87.91,50.72,1600.36,18.88,68.78,96.68,159.48,49.97,90.84,67.84,50.49,36.91,13.86,150.41
7-09-2021,33.87,238.11,15.78,375.61,128.79,113.59,125.84,41.14,21.7,169.24,122.36,18.79,19.01,41.7,56.82,275.12,225.67,120.03,70.4,42.31,87.25,50.88,1603.54,18.1,68.28,97.84,159,49.45,88.12,67.81,50.66,35.9,14.05,151.23
8-09-2021,33.56,240.05,15.43,370.34,125.45,113.11,123.97,40.87,21.31,168.57,125.23,18.31,18.78,41.5,56.48,270.73,226.79,119.06,70.89,41.98,86.51,49.19,1602.54,17.3,68.31,97.94,156.54,49.77,87.06,67.89,50,35.87,13.79,151.08
9-09-2021,33.71,232.94,15.28,363.36,126.11,112.86,123.44,41.17,21.35,169.5,122.64,18.01,18.7,40.96,56,265.2,228.7,117.34,72.07,41.44,86.48,49.78,1599.19,16.9,69.09,97.71,157.19,50.08,85.89,67.5,50.33,35.98,13.78,151.68
10-09-2021,34.01,236.05,15.35,364.82,127.48,112.96,121.96,41.1,21.08,171.32,121.64,17.98,18.81,40.11,56.12,265.17,231.78,118.07,71.05,41.55,86.94,49.04,1602.96,16.76,69.07,95.86,155.76,50.31,87.73,68.06,48.89,35.65,13.7,147.83
13-09-2021,34.57,233.17,15.22,361.78,127.58,113.01,122.84,41.65,20.84,171.37,121.91,17.73,18.87,40.45,55.38,268.02,233.74,119.55,71.7,41.55,86.04,48.76,1599.89,16.75,68.65,97.24,155.59,51.34,86.25,67.21,49,36.12,13.61,148.96
14-09-2021,35.24,231.78,15.28,361.36,128.52,114.75,124.11,42.25,20.93,174.72,120.43,17.64,18.86,40.76,54.85,267.38,236.66,118.29,71.61,42.4,86.78,49,1596.79,16.91,68.82,97.21,154.68,55.35,87.14,69.65,48.83,36.27,13.45,147.31
15-09-2021,35.96,233.89,15.16,358.94,130.75,115.41,124.25,42.78,20.66,177.41,121.11,17.91,18.83,40.81,55.11,267.72,236.16,118.38,71.54,42.08,86.24,46.31,1596.97,17.53,68.13,97.17,154.75,56,88.91,75.19,49.99,36.67,13.97,148.02
16-09-2021,35.96,233.89,15.16,358.94,130.75,115.41,124.25,42.78,20.66,177.41,121.11,17.91,18.83,40.81,55.11,267.72,236.16,118.38,71.54,42.08,86.24,46.31,1596.97,17.53,68.13,97.17,154.75,56,88.91,75.19,49.99,36.67,13.97,148.02
17-09-2021,37.28,232.18,14.6,369.73,126.08,113.98,123.69,43.28,20.85,174.28,119.97,18.21,18.24,41.35,52.49,264.19,237.35,115.27,72.53,41.1,87.42,44.7,1591.21,17.43,66.02,98.6,150.27,56.23,85.19,75,49.83,36.79,13.91,144.16
20-09-2021,36.04,228.65,14.19,357.47,122.93,113.79,124.26,43.18,20.42,173.68,118.81,18.06,18.09,40.05,49.94,260.13,239.42,112.8,71.41,40.83,85.88,45.44,1588.13,18.04,65.64,96.48,146.52,57.91,82.18,73.54,48.51,35.7,13.97,143.85
21-09-2021,35.01,230.97,14.36,361.31,123.14,114.48,124.84,44.63,20.19,174.32,117.61,17.97,18.14,40.87,49.15,253.82,243.13,112.79,72.94,40.11,85.06,45.9,1578.91,17.98,65.54,96.57,145.44,57.88,83.03,72.9,48.77,35.47,14.16,143.53
22-09-2021,34.74,233.49,14.69,365.75,126.35,115.58,125.21,45.81,20.36,176.37,118.58,18.5,18.31,42.18,49.92,253.36,243.44,115.16,72.96,40.08,86.43,45.46,1578.04,18.07,66.98,96.11,148.82,58.28,83.02,72.58,49.39,35.61,14.27,144.25
23-09-2021,33.99,237.57,15.11,375.95,126.05,115.51,124.72,45.6,19.99,178.22,120.88,18.85,18.2,42.39,50.34,253.3,241.91,114.86,72.33,40,89.77,44.26,1581.03,18.2,66.25,95.15,150.8,58.31,83.49,73.39,48.9,35.91,14.21,144.74
24-09-2021,33.56,235.6,14.79,382.04,128.46,115.75,123.15,44.94,19.77,177.82,120.45,18.81,18.06,42.02,50.32,254.87,231.69,117.16,71.45,39.52,90.5,44.39,1577.23,18.33,66.47,94.51,148.87,56.62,82.13,72.12,47.43,35.86,14.25,145.59
27-09-2021,33.55,235.06,15.18,383.53,132.62,116.29,123.55,45.51,19.9,178.38,121.12,19.24,18.12,42.36,51.94,253.54,232.88,119.79,73.09,39.73,88.29,44.32,1569.93,18.31,65.58,94.83,154.11,56.31,82.25,72.44,46.74,35.97,14.3,143.38
28-09-2021,33.16,236.53,14.9,379.75,130.58,115.93,124.98,44.79,19.58,179.13,121.01,19.09,17.93,41.55,52.53,239.29,232.81,118.84,70.65,39.65,87.03,44.46,1569.45,18.19,63.87,94.52,153.16,55.32,80.3,69.62,45.72,35.64,14.24,143.13
29-09-2021,33.05,237.91,14.66,374.76,131.89,116.47,124.79,45.72,19.28,179.32,120.55,19.3,18.1,42,52.92,236.32,231.09,116.94,71.27,39.39,86.14,44.3,1566.18,18.21,63.59,93.25,155.1,57.83,79.99,67.92,45.9,36.07,14.41,142.55
30-09-2021,33.99,239.99,14.89,385.77,132.57,116.32,125.88,45.25,19.59,179.23,121.06,19.34,18.26,41.61,52.91,243.3,236.3,118.8,70.13,39.72,85.38,44.82,1569.14,17.9,63.1,94.59,154.65,58.04,82.39,70.71,45.52,36.2,14.31,143.08
1-10-2021,33.67,243.5,14.67,385.4,133.56,113.67,123.87,45.62,19.29,176.01,120.88,19.5,18.06,41.99,52.72,243.2,235.05,117.63,70.16,39.19,84.12,44.77,1572.59,17.81,61.24,94.98,153.17,57.3,80.61,70.03,45.8,35.76,14.61,141.27
4-10-2021,33.58,245.38,14.46,385.66,134.1,112.16,123.95,45.2,19.13,176.19,120.56,19.52,18.1,41,52.6,242.8,235.46,116.93,68.93,38.67,81.86,45.45,1569.6,17.76,60.43,95.09,152.22,57.29,80.28,71.44,45.44,35.43,14.49,139.01
5-10-2021,32.55,249.91,14.08,391.79,135.32,114.47,125.59,45.18,19.17,177.76,122.16,19.86,18.06,41.16,53.2,246.94,234.98,118.23,69.1,38.63,84.12,45.57,1567.07,17.95,59.82,94.95,149.3,57.98,80.61,71.81,47.22,35.17,14.35,138.09
6-10-2021,32.69,251.12,13.88,391.1,135.47,113.66,126.02,44.99,19.4,173.69,124.5,19.74,17.78,41.22,52.62,253.41,230.49,117.09,70.86,38.91,85.69,45.16,1565.21,17.55,59.24,94,150.51,59.34,80.81,71.84,47.29,35.09,14.35,139.2
7-10-2021,32.78,253.07,13.78,389.92,132.82,112.65,125.14,45.02,19.17,170.99,123.8,19.76,17.84,41.91,52.81,259.21,222.43,115.25,70.04,39.75,83.82,45.22,1568.33,17.73,60.38,93.36,149.92,58.3,84.08,73.51,47.75,35.15,14.41,140.26
8-10-2021,32.53,257.61,13.61,398.19,134.96,112.25,125.21,44.32,19.01,171.99,128.87,20.41,17.95,41.96,53.06,262.46,222.15,115.73,70.39,39.05,84.42,44.36,1561.61,17.67,59.83,94,148.94,58.75,84.6,72.85,47.53,35.1,14.69,141.18
11-10-2021,32.6,256.88,13.94,400.9,136.12,113.49,126.88,43.71,19.36,172.56,127.36,20.05,18.11,42.13,53.46,267.76,221.64,117.91,71.59,39.68,85,44.28,1559.98,18.17,59.31,95.68,152.42,57.59,87.44,74.94,47.33,35.47,14.98,142.36
12-10-2021,33.26,258.39,14.35,400.27,137.16,114.02,126.9,42.59,19.29,173.61,128.12,20.1,18.19,43.97,53.5,272.43,223.63,116.9,71.99,39.62,86.1,44.22,1560.37,18.33,60.13,95.31,153.44,55.54,85.24,73.58,48.11,35.74,15.51,144.01
13-10-2021,33.15,256.71,14.07,391.94,138.13,113,126.33,42.09,18.75,172.5,127.8,20.24,18.15,44.4,53.85,273.68,222.64,118.39,71.98,40.09,86.12,43.98,1559.59,18.63,61.44,93.56,153.17,56.87,86.7,74.01,48,35.58,15.36,144.08
14-10-2021,32.69,261.77,14.64,400.16,135.97,113.96,126.53,41.74,19.08,172.57,128.26,20.35,18.25,44.83,54.23,275.43,220.68,115.82,72.16,39.46,87.22,43.87,1556.97,18.38,60.55,93.89,150.48,57.17,89.47,73.82,48.67,35.13,15.29,146.25
15-10-2021,33.08,265.74,14.72,404.03,139.96,114.98,126.62,40.72,19.46,171.53,128.87,20.83,18.5,45.63,56.06,287.29,223.89,119.88,71.07,40.16,87.03,43.78,1561.23,18.67,63.01,97.68,154.74,57.88,93.75,74.86,49.07,36.02,15.31,150.95
18-10-2021,32.76,266.62,14.72,405.78,138.42,113.07,127.84,40.42,19.27,171.78,128.94,20.77,18.44,45.36,56.08,285.28,222.91,119.49,70.42,41.4,86.16,43.6,1556.66,18.72,63.05,99.11,152.14,59.63,94.52,73.76,48.09,36.22,15.33,152.61
19-10-2021,32.82,270.24,14.38,406.89,138.92,111.16,125.74,39.22,19.08,170.56,127.04,20.77,18.25,45.6,55.17,286.72,218.43,121.17,70.39,41.73,86.09,43.28,1555.34,18.69,62.48,99.16,150.95,57.63,95.38,72.99,47.67,37,14.91,151.21
20-10-2021,32.84,266.99,14.47,408.79,140.04,109.69,125.22,39.95,19.4,168.5,128.01,20.99,17.88,47.32,54.59,286.2,219.67,122.28,70.7,40.74,89.27,43.38,1554.57,18.72,64.17,99.46,154.1,57.88,94.9,73.46,47.73,36.97,14.74,150.93
21-10-2021,33.16,266.09,14.09,412.43,139.27,108.92,125.16,41.34,19.34,167.01,127.25,20.85,17.49,47.16,53.27,285.82,229.18,121.58,71.17,39.46,90.25,42.85,1525.85,18.61,65.19,99.21,158.79,57.64,94.94,70.78,47.5,38.49,15.13,152.82
22-10-2021,32.98,259.77,13.62,405.69,138.85,109.36,124.76,38.69,19.43,169.23,126.07,20.8,17.44,46.86,52.25,285.62,235,117.67,73.57,40.87,92.34,43.29,1529.28,18.37,64.09,99.02,152.99,56.51,94.42,71.19,45.89,37.86,15.38,152.18
25-10-2021,33.13,257.35,13.79,397.48,137.1,109.98,125.23,37.6,19.36,168.52,125.22,20.95,17.64,46.09,52.01,298.53,239.68,116.73,73.18,40.26,91.94,43.66,1514.79,18.6,62.31,100.74,151.47,56.62,95.43,70.72,44.5,37.56,15.47,150.46
26-10-2021,33.33,258.16,13.87,393.32,140.11,112.33,125.16,37.44,19.05,173.22,124.27,20.89,18,45.43,52.39,298.92,240.03,115.93,73.11,40.64,92.47,44.04,1505.92,18.66,62.27,99.69,153.49,57.44,94.6,72.06,43.57,37.39,15.4,149.01
27-10-2021,33.07,256.45,13.86,399.9,133.11,111.29,125.61,36.93,19.39,169.89,123.64,21.13,18.29,44.18,52.77,287.82,240.24,111.63,72.7,41.44,91.76,44.92,1499.99,18.89,61.97,97.88,153.97,57.51,92.62,70.57,43.55,37.64,14.81,149.08
28-10-2021,33.12,256.31,13.51,405.49,130.74,112.18,125.6,36.74,19.82,169.27,123.91,20.8,18.21,43.54,52.61,279.94,241.35,110.25,72.67,40.74,92.6,45.37,1568.08,18.93,60.4,96.19,152.21,56.28,89.35,69.2,42.44,36.88,14.67,148.43
29-10-2021,32.57,259.53,13.24,415.19,130.35,110.95,125.53,37.45,19.7,169.26,124.23,20.67,18.35,43.22,53.51,263.99,241.75,107.69,71.81,39.44,91.09,47.06,1580.96,18.78,60.66,95.37,153.15,60.94,90.32,69.25,41.8,35.84,14.91,151.4
1-11-2021,32.28,266.63,13.18,416.03,127,112.93,127.31,38.8,19.77,170.8,124.45,21.17,18.48,44.27,54.13,266.28,242.22,103.96,73.33,38.7,91.82,47.97,1571.46,19.34,60.58,95.41,152.4,62.86,89.85,70.71,43.67,36.41,15.39,151.93
2-11-2021,32.28,266.63,13.18,416.03,127,112.93,127.31,38.8,19.77,170.8,124.45,21.17,18.48,44.27,54.13,266.28,242.22,103.96,73.33,38.7,91.82,47.97,1571.46,19.34,60.58,95.41,152.4,62.86,89.85,70.71,43.67,36.41,15.39,151.93
3-11-2021,31.93,272.64,13.05,422.75,132.9,112.38,126.82,36.1,19.93,166.73,124.3,21.35,18.46,43.99,53.82,264.48,243.52,104.28,75.06,38.53,93.29,48.08,1563.07,18.86,61.1,95.43,153.89,61.98,89.18,71.84,43.98,37.13,16,151.93
4-11-2021,32.27,278.13,12.71,422.36,131.86,112.64,125.81,34.85,19.88,167.37,125.33,21.24,18.46,43.89,54.13,271.78,243.65,106.63,75.87,39.11,93.14,48.18,1562.17,18.61,60.65,94.48,150.72,62.91,88.93,70.96,43.86,37.1,16.2,154.19
5-11-2021,32.35,279.73,12.94,425.28,133.45,111.19,125.44,36.68,19.27,165.74,125.26,21.4,18.73,43.68,53.37,268.29,242.64,106.05,76.29,38.73,89.04,48.21,1559.69,18.49,59.37,94.12,147.79,63.4,88.35,70.29,42.79,37.22,16.19,153.82
8-11-2021,32.16,278.84,14.26,422.27,132.46,109.4,125.47,38.04,19.6,167.01,127.6,21.44,18.57,43.96,53.51,271.51,243.77,108.27,75.86,38.38,91.31,48.21,1555.53,18.68,59.94,95.95,154.26,61.21,88.76,70.58,43.23,36.3,16.28,156.82
9-11-2021,32.23,285.23,13.63,427.04,134.33,110.45,126.27,38,19.13,165.64,128.51,21.42,18.63,42.87,54.12,269.83,248.74,106.35,74.54,38.37,91.59,48.29,1558.93,18.59,59.3,97.11,154.29,62.82,88.23,71.55,42.61,37.23,16.26,157.23
10-11-2021,32.34,284.29,13.48,427.54,129.61,111.34,126.64,38.11,18.96,166.32,128.53,21.33,18.65,43.78,53.15,269.55,247.39,105.58,73.69,37.09,92.09,47.46,1553.98,18.67,59.01,96.98,152.65,61.58,86.51,70.45,43.19,37.76,16.17,156.5
11-11-2021,31.7,277.43,13.7,426.59,131.18,111.35,127.83,37.63,18.88,167.44,133.6,21.38,18.76,43.48,52.2,271.82,243,107.47,72.2,37.94,90.08,47.3,1550.95,18.52,58.17,96.28,154.71,59.66,88.05,69.97,42.26,36.9,16.3,155.25
12-11-2021,31.68,273.71,13.61,423.84,128.86,109.72,126.9,36.21,19,164.52,133.24,21.19,18.83,43.61,51.24,263.97,245.39,110.5,73.54,37.66,88.95,47.31,1551.94,18.43,58.39,96.27,152.7,59.84,87.08,67.21,41.76,36.95,16.19,154.9
15-11-2021,31.68,273.71,13.61,423.84,128.86,109.72,126.9,36.21,19,164.52,133.24,21.19,18.83,43.61,51.24,263.97,245.39,110.5,73.54,37.66,88.95,47.31,1551.94,18.43,58.39,96.27,152.7,59.84,87.08,67.21,41.76,36.95,16.19,154.9
16-11-2021,31.95,267.24,13.44,413.46,131.57,106.11,127.84,35.49,19.3,161.65,132.61,21.22,18.82,44,51.9,266.04,245.84,108.36,72.06,37.19,87.77,47.67,1551.09,18.74,57.87,95.85,149.55,60.95,86.68,66.62,41.54,36.48,16.03,153.59
